phone.number,call.time,duration,connection.id,call.type.id
01 221 8813,07-02-21 20:00,337.3461896,e640bdef-2bb1-4ba6-b0a0-e58cca5a5038,5
01 817 6872,27-02-21 23:00,77.49857925,c2eb156e-c70f-415d-bb2c-b4ad2e4e87a9,5
01 817 6872,31-01-21 14:00,1162.541039,0943287c-fe5f-467a-b39c-c45cc1bfd4a6,5
01 817 6872,03-02-21 10:00,1779.695543,f8473b6a-4a07-40d3-88ba-483f5f77e470,5
01 817 6872,12-02-21 22:00,649.1603751,d6d1e481-557d-473e-aa45-1b0e9682ac39,5
01 817 6872,31-01-21 21:00,845.948899,627cc1e8-1799-4702-a2b3-71fcc96d5cab,5
01 979 5106,25-04-21 15:00,1198.055276,55596521-7b1d-46ed-bba7-a6088e013588,5
01 979 5106,07-01-21 15:00,756.0840956,33f96d17-f864-42a6-87a4-7ebe355690cf,5
01 979 5106,12-03-21 22:00,756.942234,af4d8785-61dd-4c1f-b08a-ca26b8e1cbd0,5
01 979 5106,12-04-21 22:00,726.4472361,0ff57459-5ad7-4f72-9e63-995d42a5ef2a,5
01 979 5106,22-03-21 13:00,524.430613,2ef660d7-8f57-4b82-8582-17856ca827c1,5
01 979 5106,21-01-21 20:00,574.9012554,4553d519-2f1d-45f2-a943-ace879b0c250,5
01 979 5106,21-01-21 5:00,780.6783856,bea8adc6-6cdd-469b-a8e5-fec550688d8a,5
01 112 1838,03-04-21 13:00,1057.134656,68943e9e-fd9c-48df-84f0-014add0c46d9,5
01 112 1838,26-02-21 15:00,589.3325264,1a6df8ff-f802-42e3-a08b-dc24c4e4bd61,5
01 112 1838,11-01-21 21:00,732.419275,3990b3df-fb02-4ca7-8906-b61d26da9069,5
01 112 1838,15-04-21 22:00,784.9244963,1683f98e-5e89-46e8-9bd8-2b320b567704,5
01 112 1838,22-01-21 16:00,1376.558424,5e919f92-bbcf-4b27-b176-01e4ba96c497,5
01 112 1838,14-04-21 7:00,243.3148053,e6ac7b91-d3af-4ce3-a8df-e7429fdeca49,5
01 112 1838,06-01-21 20:00,432.9459671,9f90a5de-55da-4a0a-83cc-ac6a19c5b089,5
01 112 1838,22-02-21 18:00,702.0008907,44f01e8a-e22f-4d0a-8f61-f5d83bdb7aee,5
01 112 1838,12-03-21 20:00,1812.006214,cd32bdb0-795d-4370-9620-b63fd854c1ff,5
01 112 1838,26-04-21 19:00,612.9697733,5dfc0ecf-86ca-4087-ad3c-b831dd28eb83,5
01 112 1838,09-02-21 8:00,659.2007578,b9a049ed-9533-4ab2-9013-7a002a335fe6,5
01 112 1838,21-01-21 18:00,407.1572715,d542bc36-0814-44a8-82ba-c5c4e697a57e,5
01 112 1838,29-03-21 9:00,252.835236,15039a9a-f584-4b35-804d-b3373bc75cc6,5
01 112 1838,08-02-21 14:00,744.7610244,28a62a28-f861-48d5-a042-e0190c8f614b,5
01 510 2164,10-04-21 6:00,550.4504448,c6395d4d-c93c-478f-8990-c90056eea3d2,5
01 510 2164,01-01-21 13:00,375.2310971,a5c3cc59-0a45-4c05-ac4c-63e757c5933f,5
01 510 2164,16-03-21 23:00,596.2397349,923bc389-7064-45f5-a57e-ea7c088b22e3,5
01 510 2164,02-01-21 8:00,705.3811088,e7089eef-0089-4163-b3bd-718de6e4b5db,5
01 510 2164,17-01-21 10:00,1833.5207,e838a985-c6ca-43af-9767-588329da4a1d,5
01 510 2164,19-04-21 5:00,742.0743066,5578f6a2-6578-4c70-8a8f-d4ed1247d566,5
01 510 2164,15-01-21 6:00,525.7266905,09fc1850-ebf9-4ce4-82e5-e69d2fe071f2,5
01 510 2164,28-02-21 22:00,2641.83755,f4c21867-828b-4e70-beaf-f20907c0c6d2,5
01 510 2164,03-03-21 7:00,314.8585252,1d9000a8-97ee-49dc-8f70-8260d92d58d9,5
01 510 2164,05-02-21 12:00,890.5398153,02d1280b-87ca-40fb-a1c6-190709e00690,5
01 628 7545,10-02-21 19:00,617.3544747,88392c27-0bbf-404f-ad55-c3bd1adef1bc,5
01 628 7545,11-03-21 17:00,579.7392617,49e83c6f-198f-44ab-b000-d4e2d8f32feb,5
01 628 7545,18-04-21 15:00,691.7777773,d8cac190-1519-456d-ac86-231389da4a05,5
01 628 7545,28-03-21 5:00,661.9108665,d8644cf9-de21-4c59-a066-88e1ede57cda,5
01 628 7545,13-03-21 5:00,1069.159258,b20b9643-2dbe-4e5a-a9fe-35dd031585c1,5
01 628 7545,09-04-21 9:00,2581.169766,0f3d4f97-1513-4fbf-9eab-b02d18129236,5
053 652 4537,03-03-21 8:00,600.4333617,50bc9a6b-15c2-43b2-968d-033a365edde7,5
058 944 5608,22-01-21 8:00,1973.943432,c32fa008-85c4-4b94-b8c4-de8384fa84e9,5
058 944 5608,29-01-21 5:00,859.7060223,0dc2ee95-bd72-4237-a657-b420071709a9,5
058 944 5608,07-03-21 8:00,173.7893945,dc7a38ef-e9b4-4908-83e4-2ff61edf0497,5
058 944 5608,13-02-21 12:00,770.7199497,c670d389-dc81-4a58-92c4-69a904bfdc68,5
058 944 5608,15-03-21 6:00,722.0699802,a4a9fee2-4b85-402e-8b75-11970929ad1a,5
056 051 0195,29-01-21 13:00,1544.596458,143af5a7-96f6-431c-b2d1-37c98af12624,5
056 051 0195,03-02-21 7:00,2159.998312,d1705e99-b339-4e21-9617-72c381c2f693,5
056 051 0195,21-02-21 13:00,1031.020592,703b236a-1782-4432-bf60-f07fd7f5b1da,5
056 051 0195,14-02-21 17:00,133.624976,f85fae84-af9c-43ad-92ce-98cce3239116,5
056 051 0195,09-02-21 6:00,224.138001,8aa69b5f-6b09-4b57-acd8-bb260662aec8,5
056 051 0195,14-01-21 13:00,690.8803177,20409f84-54e8-4c2e-a43f-fddf155af1f7,5
056 051 0195,04-02-21 15:00,490.1446617,5a652562-00e7-4931-8b4f-d4619dfe03e5,5
056 051 0195,09-01-21 7:00,495.537656,1295ec53-8909-4d98-b61b-6045e2bb928a,5
056 051 0195,08-02-21 20:00,62.98851127,be5f7c22-2da2-4b64-b89e-de0d30440ef6,5
01 106 2284,16-04-21 23:00,431.4068393,185e79ff-cc84-4b98-b8b4-867f1f881247,5
01 106 2284,10-02-21 14:00,593.5209007,d99d85a7-2164-4824-97eb-a31a47edbbbb,5
01 106 2284,14-01-21 5:00,459.0952062,63e5f542-1f63-428f-89cf-0d36792bbce6,5
01 106 2284,14-02-21 7:00,594.194085,b3f0e434-e9c4-409f-91a4-acf0bfc2bcd6,5
01 106 2284,18-01-21 20:00,487.3468667,089984ba-b1cc-4599-a874-9d71f480377a,5
01 106 2284,14-01-21 19:00,621.0896805,1a6b0903-8f55-4a10-8cdb-9a83ed392d75,5
01 106 2284,07-01-21 14:00,613.2176421,b823bae3-2712-403c-93b8-da147a342f6f,5
01 106 2284,08-01-21 13:00,707.1816152,7a9d32e2-b2d2-4fa2-ac7a-2e3fbbece091,5
01 106 2284,27-04-21 14:00,293.8879207,f4dd685d-3d9a-48e8-a076-183ae6d6e34c,5
01 106 2284,21-02-21 6:00,1107.900174,b507b67c-b804-4b53-8b9a-508c29e67323,5
01 106 2284,21-02-21 22:00,786.0957121,64088588-f27a-41b4-86e0-779560bf5694,5
01 106 2284,20-01-21 14:00,1653.498291,5abac2c4-cb4e-4956-a100-93dc767219a5,5
01 106 2284,02-02-21 14:00,3095.245485,4dc3e73f-fb4d-41f9-83c1-5d3a2d889e93,5
01 106 2284,09-02-21 20:00,830.0498757,b8e02517-1f59-42c4-8a40-ef67d81a2e44,5
01 106 2284,26-02-21 7:00,786.3491347,20d02e68-eb94-44b7-b141-c54c8ae1b8fc,5
01 106 2284,16-01-21 15:00,565.5234645,bd30c72f-3891-4bd5-a70e-ef52d036bb2c,5
01 106 2284,10-03-21 11:00,810.7237768,e2d99217-2b2b-402d-bc12-8f64b5f743b0,5
01 967 3786,24-01-21 8:00,726.1946528,b785af9d-fab4-465d-95af-6d7176b6a7e2,5
027 156 9481,21-01-21 18:00,1615.078674,6cefbf08-4f59-4030-8e88-361ae8602b7e,5
022 567 2566,11-01-21 8:00,543.2355515,502c3133-15b5-4b32-ba10-f2b13e84787b,5
022 567 2566,05-03-21 23:00,917.1890261,4abe4651-7f18-4a7b-97d6-1001f3301265,5
022 567 2566,29-01-21 21:00,2489.552278,617b6761-9432-4461-8fa1-b12ccb5676bb,5
022 567 2566,20-04-21 15:00,1084.54776,824c408d-3b1d-4649-8668-f68e78810cf6,5
022 567 2566,12-01-21 20:00,265.6563567,572ba95b-f6e0-4277-b070-f54b8b9e47e8,5
01 117 6176,10-03-21 20:00,1400.697658,42f09f50-7cbc-4596-9b20-6d0d8f6f81b6,5
01 117 6176,07-03-21 17:00,837.7953294,a6961f38-b290-4624-b239-40e139647d5e,5
01 117 6176,02-02-21 9:00,328.7921859,509eec34-ca8b-4920-84ca-6fc99509808d,5
01 117 6176,13-03-21 12:00,2794.627079,53f38618-d398-4d82-b56e-23767c4c5450,5
01 117 6176,16-03-21 23:00,422.3773921,d4238ab2-5dd6-4b13-ae54-d1ac439604e7,5
01 117 6176,03-04-21 12:00,604.5907897,6824d8ed-89cb-4a3b-b5c7-7c8d869e53b3,5
01 117 6176,20-01-21 11:00,1360.586071,00d09ff3-2acd-4edc-ad71-01587586431a,5
01 117 6176,27-02-21 23:00,1815.09891,de06aec6-6f82-4ef7-ab7c-0bff907aff7e,5
01 117 6176,14-04-21 10:00,494.5964849,04758edf-0091-4176-9a00-9a370bcffa4f,5
01 117 6176,09-02-21 11:00,1501.439688,4f6e5fbd-2414-42e5-9aa7-3e37aadc880e,5
01 117 6176,08-03-21 15:00,362.7484954,363b1936-4729-4591-a225-47b3f90f4636,5
01 117 6176,28-02-21 5:00,2781.315761,f418d8ef-5a36-49ba-a123-8524ce32350e,5
071 980 4263,15-02-21 14:00,813.0185633,310f2357-7bc6-425d-a718-ae1bb8add977,5
071 980 4263,02-04-21 9:00,805.0635608,be531665-5c68-4313-8cec-82fa56a5db89,5
01 285 2072,15-03-21 21:00,176.0085563,3866a2f3-60db-41d2-8bfd-a4958fb5f629,5
01 285 2072,11-02-21 8:00,343.8375007,891f1d81-7b18-4b71-a056-7a96b084eb59,5
01 285 2072,11-02-21 19:00,636.6830647,847c5212-d9e4-477f-a688-383e7e3d639c,5
01 285 2072,22-01-21 11:00,436.1628297,dab3d6f4-5b6b-4f08-ab1e-2b2c165a1298,5
01 285 2072,15-02-21 20:00,677.6092767,32e5c35d-0027-42de-ad57-a2aab946c5d1,5
01 285 2072,12-01-21 10:00,350.1698312,290cd311-8654-4374-b72f-8055bd3b18b3,5
01 285 2072,10-04-21 5:00,1872.096157,a4849154-b9ab-4034-8c5d-496e76637363,5
01 285 2072,18-02-21 17:00,784.5778681,4d04f9d9-e320-4730-b96c-e23510c2efe3,5
01 285 2072,13-02-21 11:00,254.0130013,1811a3c1-e4cb-410c-be42-51e22e4966c6,5
01 285 2072,29-04-21 19:00,428.9153047,c34baddc-6670-4ee9-a782-2638d90f3389,5
01 465 2336,03-04-21 14:00,3298.286548,619b2fc3-17f5-48b2-9ca7-1259b61e18fa,5
01 941 3844,07-03-21 5:00,811.5988305,db31d1e1-49cd-4ac2-bfbd-a71403a6628e,5
01 941 3844,02-01-21 11:00,458.4829672,a2cb0c23-6734-4625-99ff-0f7c689de5c5,5
01 941 3844,19-04-21 7:00,665.2847065,c1956330-0b91-4a13-8568-65ac0ffd0c57,5
01 941 3844,27-04-21 10:00,444.9585941,9af59467-b528-4dab-8dbf-0edb8268f009,5
01 941 3844,14-02-21 8:00,506.3981649,7e7b8d74-a141-441e-9005-edbc8683c704,5
01 941 3844,31-01-21 8:00,1916.898574,4b56ad5c-041e-4699-9aec-257087e154a9,5
01 941 3844,17-01-21 16:00,3033.52475,c016e4b2-9400-4248-8985-64ffe2a74fcd,5
01 941 3844,13-04-21 20:00,624.8943096,47265fef-0c54-46aa-8f92-d7ba88269796,5
01 941 3844,11-01-21 13:00,819.7545214,927ad5a3-c22d-42c9-b959-67cff6f33cf9,5
099 329 2806,18-02-21 9:00,2460.557563,1e9b25e6-e022-440f-b56d-710bef2e507e,5
099 329 2806,04-01-21 8:00,318.4769434,f4621720-e6ad-421e-80ff-f5e9dbe3f287,5
099 329 2806,14-02-21 8:00,641.0272236,953e6d84-eed3-4208-8931-808ba064ed3d,5
01 554 1756,11-04-21 19:00,902.2882033,9b7905b4-bd1b-497f-a1c2-db2c71ce709b,5
01 554 1756,28-04-21 22:00,606.9123011,fdaa0102-6c6c-4b94-a0dc-8c18362c5dd0,5
01 554 1756,19-01-21 19:00,509.7152365,3288b56c-5c3a-424a-94f5-7fc826666fd2,5
01 554 1756,11-01-21 6:00,811.0066834,8034ef8f-85cc-4fac-bc93-a6c65241f37e,5
01 554 1756,20-03-21 13:00,803.3928952,df1a5e97-2d06-4b7f-b9d0-d037a0d702a7,5
01 554 1756,09-03-21 10:00,2700.05772,dcc0fe05-77a2-4051-80c5-96385dae0b4d,5
01 554 1756,20-03-21 18:00,742.3452213,a0fff487-aecc-402f-bcc9-8ed7dc049d68,5
01 554 1756,26-03-21 6:00,818.6570894,127e6252-1964-40e1-9830-0ebbf97a341f,5
01 554 1756,03-04-21 14:00,395.9637111,89cc3088-9f1f-4c61-982a-191422db7e22,5
01 554 1756,19-03-21 22:00,3134.617788,c561a224-4f6f-4130-8ebe-0820c6396ad3,5
01 554 1756,25-02-21 17:00,864.0057461,a3953463-760c-40f1-9152-9813eea4d3f2,5
01 554 1756,24-01-21 12:00,981.9934094,f554e58a-a747-4204-bdc8-8e971b6492ed,5
01 554 1756,15-04-21 15:00,299.312089,cb9b2c86-7e3d-42fa-940b-9b59cbba8e1f,5
01 554 1756,28-03-21 22:00,816.7390507,b1e2bdb4-65fe-45bd-aea7-eb644484a755,5
01 554 1756,17-02-21 13:00,1936.811824,f8a7bee2-20c0-4b46-a27b-4b8c3a5b1386,5
01 554 1756,10-02-21 6:00,386.2157657,1226ed09-3efa-4a68-9f25-8ecbc156bbf3,5
01 554 1756,13-02-21 7:00,608.8662573,692720e4-2dbf-415a-9c2b-61c9b86cf881,5
01 554 1756,21-01-21 9:00,937.5296312,52b603f9-c85f-4fed-be0e-c8bdb5f3a337,5
01 554 1756,09-03-21 21:00,360.2948695,cfeeb690-ea78-4dbd-9051-7536575dfb35,5
01 554 1756,15-01-21 10:00,34.98064343,888f2b45-85bd-4e37-a674-f57697d052d2,5
01 554 1756,31-01-21 5:00,571.8188784,1dc5c9f6-9c5d-4c2b-b238-abfdb65733be,5
028 155 8064,28-01-21 6:00,421.7976446,8e1b7cba-cd70-4cf8-a71a-25791e3b9ed4,5
028 155 8064,01-01-21 18:00,697.8537848,80df161b-be47-450c-afe2-80cb5350bb87,5
028 155 8064,13-01-21 9:00,890.1406667,6827a5b2-5562-4f11-93d3-df7c6b34b581,5
028 155 8064,04-02-21 18:00,766.6685285,f4eaf4d8-c32e-46bb-a62e-bd487a741b34,5
028 155 8064,22-02-21 23:00,416.5449073,28d3c295-9c52-4a97-a084-d854c59c4239,5
028 155 8064,21-01-21 16:00,525.942541,498da77d-331a-4c0e-847b-7c1442d3e5bc,5
01 819 3916,29-01-21 8:00,1611.915283,b48ff578-ccb6-4b75-a026-249e20dd22f8,5
01 997 3579,24-01-21 23:00,773.4146677,934a0b1b-7ea3-425f-a222-f5049817660f,5
01 997 3579,10-02-21 19:00,1575.595114,63352e5f-2969-43df-a675-4ec22bfb0a81,5
01 997 3579,10-01-21 15:00,524.6424751,8012e04a-9007-4a81-9673-b4bd0daeca69,5
01 974 9479,19-03-21 22:00,499.3812122,184338b6-fbfd-4703-a507-8e590a305311,5
01 974 9479,31-03-21 12:00,1081.82719,bf093ff6-c269-4b63-8620-300598125ee4,5
01 974 9479,04-01-21 17:00,447.680888,25065e38-82ea-4c26-adf6-c60914df2c8b,5
01 974 9479,13-02-21 9:00,1199.840207,f4e9695a-72cd-4623-bbe9-b01d98cd34cb,5
01 974 9479,23-01-21 11:00,666.016568,3b6be15c-1cf4-4251-ba8f-4c1de292cee9,5
01 974 9479,08-01-21 7:00,629.0532877,e4060a21-db47-4f55-9cd7-564a361bbde2,5
090 757 9091,08-01-21 10:00,477.5541939,c613755c-a43c-421b-ab46-bc370a9235fa,5
090 529 8247,12-04-21 18:00,2255.377407,3198fa12-c929-4b8c-ad0c-497e39308a26,5
090 529 8247,25-04-21 7:00,569.4632493,92e0b5eb-f6bb-43e7-9e3a-b0b93ee196ee,5
090 529 8247,16-01-21 6:00,593.7878887,23f4c1dd-caaf-4eb0-9e7b-b246d34efac2,5
090 529 8247,25-01-21 18:00,1826.702384,fdb88c85-d7c0-437d-9ef9-78db07365f4c,5
090 529 8247,01-01-21 6:00,806.636856,dfce64ff-c6c0-4236-bb3b-4b638fd2ac6c,5
090 529 8247,17-03-21 15:00,604.8695473,ad0cbec3-4e2a-4ec6-8994-ed9d01c28bdd,5
090 529 8247,12-01-21 8:00,451.1339456,7bec37f7-7dfc-4d18-b0bf-4ee6e459e4dc,5
090 529 8247,29-03-21 22:00,819.8057666,44fbfb9c-ed54-43ce-b2ff-efdc8d526c62,5
090 529 8247,25-01-21 14:00,740.7583082,0748ebdb-cfc6-4ca0-8d56-a600b719c651,5
090 529 8247,27-04-21 12:00,530.7624271,0b012af7-8b03-4167-b3e9-d4ebc2e8e9e3,5
090 529 8247,22-02-21 12:00,792.5854858,b87122ea-994c-49b8-a99c-baaae24cb313,5
090 529 8247,19-02-21 19:00,650.8897296,22748c6b-bafd-401f-a908-afb780117e7a,5
090 529 8247,01-04-21 23:00,446.5823793,4d0f3b61-be84-4943-9828-738c0829a532,5
090 529 8247,06-04-21 20:00,859.1629002,2a8a5499-4d63-46b1-8a43-f0334312fb6d,5
090 529 8247,03-03-21 19:00,1069.908164,9557c98a-6304-4071-b913-a23cabb7746e,5
090 529 8247,07-04-21 15:00,470.7678569,df1a09ce-9727-4fcf-aede-d7000ce06929,5
090 529 8247,19-04-21 5:00,427.5597528,798fe5a4-68fa-400a-bb0e-9c39ab312d8d,5
090 529 8247,07-03-21 5:00,56.35678877,2207dcfa-4991-422d-9126-d20f41651bce,5
01 733 7545,19-02-21 11:00,599.5977953,45d8315d-4482-414e-ab58-11d2301cc41a,5
01 733 7545,06-01-21 20:00,664.5641678,e198ab52-f003-4223-9df9-7229e4c70f8d,5
01 733 7545,10-02-21 19:00,516.920265,f24bf65c-3772-45c2-8502-a9dfe1546734,5
01 733 7545,23-01-21 7:00,704.7416056,5c58eb4b-af15-4910-9611-f2164a060f6d,5
01 733 7545,21-02-21 8:00,751.5389209,fc7b8ce3-4d76-4dff-a7e3-d5db64551f97,5
064 877 0902,25-02-21 6:00,435.3049306,7414e83d-ab38-42c5-ba2d-3e021aa7fa5c,5
064 877 0902,26-01-21 9:00,729.5190554,f42e0b2e-d8bf-490f-a378-f15990f0f06e,5
069 107 9974,13-02-21 9:00,861.5997299,d564f388-67b3-4d8f-a6fd-4e87c03e506d,5
069 107 9974,06-02-21 16:00,601.0197441,38d24170-5dc2-40a0-affa-de99de4a050f,5
069 107 9974,18-01-21 13:00,354.0531631,e3093657-8436-4473-bf1f-117f4f7ef187,5
069 107 9974,12-03-21 19:00,816.9173051,e8ccffd6-6de9-4a01-ad9f-3af6159d5787,5
069 107 9974,21-02-21 14:00,719.7955995,e7a952ed-096f-4d06-8ac9-5aa0de458c99,5
01 622 1712,25-02-21 7:00,874.7747708,27eea11f-afc2-47ab-a347-5ecd93fa1896,5
01 622 1712,21-02-21 7:00,1085.800235,4ecf614d-1ca6-4620-a44b-9125021b765a,5
01 622 1712,17-04-21 16:00,974.6417699,42ccc531-842c-46ba-8d02-06c5309dd893,5
01 622 1712,15-03-21 20:00,1220.387786,fa2e3811-d2ef-49c2-8c62-a2e2f3e9539c,5
01 622 1712,21-01-21 5:00,505.4977007,11dfaa06-8e77-4bc4-91fd-88ebc60f9e26,5
068 654 6277,26-02-21 20:00,381.7287421,3dd9f54d-5ab3-4c77-88b1-89913da1f63f,5
068 654 6277,20-01-21 9:00,957.4594137,73dd0a10-98f4-49db-99b1-e93506c21506,5
068 654 6277,07-01-21 10:00,191.3534492,22dca3f7-f145-43c8-8035-761a73ea8e4f,5
068 654 6277,04-03-21 8:00,327.9145898,bd13b9b8-ad81-4dbf-af95-707878a37e80,5
068 654 6277,01-02-21 16:00,1797.691378,7c6dd737-7664-43ab-b72f-dac254997b7f,5
057 649 1413,31-03-21 17:00,311.1257382,6d3bdf5d-e083-4d55-b0d7-caeaed41fcd0,5
057 649 1413,21-04-21 14:00,554.6289747,e819e4d8-9330-4827-b372-e658c41f3b00,5
057 649 1413,04-04-21 11:00,2152.317595,095e41ef-c307-48d8-8832-06c0eb5228c3,5
057 649 1413,23-02-21 13:00,807.6616686,3ba0c3b0-d029-426c-862a-c91c0613eabf,5
057 649 1413,20-02-21 8:00,469.6618747,aeed8bc0-b1fe-4500-9221-85efe66319fd,5
057 649 1413,13-04-21 21:00,1174.870196,02293787-e9c5-4b9b-b439-6db39c017709,5
057 649 1413,01-02-21 12:00,311.7276036,3faf59a8-605f-4a62-a7b9-8a4a0f40a23e,5
057 649 1413,03-03-21 6:00,985.8700611,2eb02090-d2d3-4770-b4bf-eb9c516d3a88,5
057 649 1413,27-01-21 19:00,570.5570619,f520d40c-73e2-4467-b026-16bdc0aca8c2,5
057 649 1413,24-03-21 19:00,1597.028332,5726bc37-033a-4eeb-87eb-5e701805305c,5
057 649 1413,02-01-21 19:00,622.7895131,cea02fbc-1d71-429b-930c-fce14d1d1f8d,5
057 649 1413,28-04-21 15:00,738.180536,c9c67ccf-972a-41e4-a0b8-3513768d9abe,5
01 953 9223,24-02-21 11:00,574.5786227,e8c34e36-81ea-48e6-b6ab-cfe761fd8a2f,5
01 953 9223,04-02-21 13:00,688.051319,3ea03d3e-3125-4bed-8b35-73f5893b0c55,5
01 953 9223,12-03-21 11:00,638.5243207,4ad12ee8-ed7b-47de-a40a-772b46c9b394,5
01 953 9223,26-04-21 18:00,263.6850794,6ff4a325-3afc-42ed-9459-95b392a559a2,5
01 953 9223,06-01-21 18:00,896.3497957,e9ac618a-9e55-4339-8676-7b96e888c306,5
01 953 9223,29-01-21 8:00,593.8332898,0937920b-dfb7-4c1f-beaa-4bad0671187a,5
01 953 9223,11-04-21 6:00,704.7782644,df68d36b-047a-4115-a0d9-a5b435bff00d,5
01 953 9223,01-03-21 18:00,444.1324149,f58cf237-f293-4cac-8ebf-b69f45422123,5
01 953 9223,02-02-21 6:00,1916.104931,31e128f4-2a2e-479b-8da9-21039a44434c,5
01 953 9223,17-02-21 22:00,872.1622923,3aa51451-91ac-4f6a-adb5-068ec10b7a4a,5
01 953 9223,04-02-21 11:00,1010.355639,6e9037b6-89fa-4007-899c-9569262641d4,5
01 953 9223,25-03-21 20:00,519.882212,7b3803aa-91ac-4a34-94a6-fc945216d3d9,5
01 953 9223,20-02-21 15:00,871.9117352,37663e63-7611-4ac7-9c75-b46033583962,5
01 953 9223,23-03-21 10:00,3052.38439,a94c566f-758a-48a2-a692-b7809dd3602d,5
